"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","92","86641","0.0-92.0","","568.4000000059605","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1186.225772235511 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=636.475772235511 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=993.274227764489 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=443.524227764489 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1089.75,540 1094.271598623914,556.0742232315332 1085.228401376086,556.0742232315332"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","false","false","false","192.75","6","545.032","96.475772235511","2.99","1","0","","",""
"html-keyboard-response","93","87143","0.0-93.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1186.225772235511 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=636.475772235511 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=993.274227764489 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=443.524227764489 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1089.75,540 1094.271598623914,556.0742232315332 1085.228401376086,556.0742232315332"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","87301","0.0-94.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1089.75 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1177.4552474868283 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=627.7052474868282 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1002.0447525131718 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=452.29475251317183 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1089.75,540 1094.271598623914,523.9257767684668 1085.228401376086,523.9257767684668"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","87755","0.0-95.0","","452.90000000596046","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1177.4552474868283 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=627.7052474868282 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1002.0447525131718 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=452.29475251317183 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1089.75,540 1094.271598623914,523.9257767684668 1085.228401376086,523.9257767684668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","false","true","false","192.75","6","545.032","87.70524748682817","2.72","1","0","","",""
"html-keyboard-response","96","88258","0.0-96.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1177.4552474868283 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=627.7052474868282 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1002.0447525131718 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1089.75 cy=452.29475251317183 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1089.75,540 1094.271598623914,523.9257767684668 1085.228401376086,523.9257767684668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","88412","0.0-97.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=704.25 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.9820431698438 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=704.25 cy=619.7320431698438 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=624.5179568301562 cy=540 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=704.25 cy=460.2679568301562 r=16.074223231533217 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""704.25,540 708.7715986239141,523.9257767684668 699.7284013760859,523.9257767684668"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","88869","0.0-98.0","","454.39999997615814","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.251956262073252 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=783.9820431698438 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=704.25 cy=619.7320431698438 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=624.5179568301562 cy=540 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=704.25 cy=460.2679568301562 r=16.074223231533217 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""704.25,540 708.7715986239141,523.9257767684668 699.7284013760859,523.9257767684668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","true","true","false","192.75","6","545.032","79.73204316984379","2.47","1","0.88","","",""
"html-keyboard-response","99","89724","0.0-99.0","","853.4000000059605","arrowdown","<div id=""continue""> 
<h2 class=""bolded-blue"">Great Job! You have completed half of the study!</h2>
<p>Before you start the session 2, let&#39;s measure your viewing distance again using the virtual chinrest.</p>
<p>Please press the <b>down</b> arrow key to continue. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","100","113266","0.0-100.0","","23542.59999999404","","","","","85.6","53.98","302","3.53","539.65","9.069348514766395","33.298973956982046","57.6594342660645","32.43343177466128","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","114270","0.0-101.0","","1000.4000000059605","arrowdown","<div><h2 class=""bolded-blue"">Alright, let&#39;s do the peripheral vision test one more time!</h2>
<p>Please do not move around and keep your eye on the <b>black dot</b> all the time. Click <b>up</b> or <b>down</b> to indicate the opening
    of the center circle. The test is difficult for everyone, so if you are not sure, just take your best guess! </p> 
    <p>Now, press the <b>down</b> arrow key to start the task when you are ready!</p></div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","114774","0.0-102.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=773.5920431698438 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=619.7320431698438 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=614.1279568301562 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=460.2679568301562 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,556.9406815252316 689.09467099036,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","114929","0.0-103.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=693.86 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,556.9406815252316 689.09467099036,556.9406815252316"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","115582","0.0-104.0","","651.3000000119209","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,556.9406815252316 689.09467099036,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","true","false","false","203.14","6","551.63","132.041","3.89","2","0","","",""
"html-keyboard-response","105","116086","0.0-105.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,556.9406815252316 689.09467099036,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","116240","0.0-106.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=693.86 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,523.0593184747684 689.09467099036,523.0593184747684"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","116743","0.0-107.0","","500.40000000596046","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,523.0593184747684 689.09467099036,523.0593184747684"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","true","true","false","203.14","6","551.63","132.041","3.89","2","0","","",""
"html-keyboard-response","108","117246","0.0-108.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=825.9010000000001 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=561.819 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=693.86 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""693.86,540 698.62532900964,523.0593184747684 689.09467099036,523.0593184747684"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","117403","0.0-109.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1100.1399999999999 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1232.1809999999998 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=672.0409999999999 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=968.0989999999999 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=407.959 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,523.0593184747684 1095.3746709903598,523.0593184747684"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","117918","0.0-110.0","","512.2999999821186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1232.1809999999998 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=968.0989999999999 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,523.0593184747684 1095.3746709903598,523.0593184747684"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","false","true","false","203.14","6","551.63","132.041","3.89","2","0","","",""
"html-keyboard-response","111","118422","0.0-111.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1232.1809999999998 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=672.0409999999999 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=968.0989999999999 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=407.959 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,523.0593184747684 1095.3746709903598,523.0593184747684"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","118576","0.0-112.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1100.1399999999999 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1220.1772727272726 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=660.0372727272727 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.1027272727272 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=419.9627272727273 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","119142","0.0-113.0","","562.9000000059605","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1220.1772727272726 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=660.0372727272727 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.1027272727272 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=419.9627272727273 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","false","false","false","203.14","6","551.63","120.03727272727271","3.54","2","0","","",""
"html-keyboard-response","114","119646","0.0-114.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1220.1772727272726 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=660.0372727272727 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.1027272727272 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=419.9627272727273 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","119803","0.0-115.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1100.1399999999999 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1209.2647933884296 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=649.1247933884297 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=991.0152066115702 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=430.87520661157026 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","120288","0.0-116.0","","482.59999999403954","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1209.2647933884296 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=649.1247933884297 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=991.0152066115702 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=430.87520661157026 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","VmiyXDDM7SJW0dzN","","","false","false","false","203.14","6","551.63","109.12479338842972","3.21","2","0","","",""
"html-keyboard-response","117","120790","0.0-117.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1209.2647933884296 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=649.1247933884297 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=991.0152066115702 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=430.87520661157026 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,556.9406815252316 1095.3746709903598,556.9406815252316"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","120948","0.0-118.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1100.1399999999999 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1242.0022314049586 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=681.8622314049586 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=958.2777685950413 cy=540 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=398.1377685950414 r=16.940681525231685 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,523.0593184747684 1095.3746709903598,523.0593184747684"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","119","121469","0.0-119.0","","518.9000000059605","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.858477067662179 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1242.0022314049586 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=681.8622314049586 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=958.2777685950413 cy=540 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1100.1399999999999 cy=398.1377685950414 r=16.940681525231685 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1100.1399999999999,540 1104.90532900964,523.0593184747684 1095.3746709903598,523.0593184747684"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","VmiyXDDM7SJW0dzN","","","false","true","false","203.14","6","551.63","141.86223140495864","4.18","2","0","","",""
